,HS4,NAICS2
24655,2903,32
24656,2903,32
24657,2903,32
24658,2903,32
24659,2903,32
24660,2903,32
24661,2903,32
24662,2903,32
24663,2903,32
24664,2903,32
24665,2903,32
24666,2903,32
24667,2903,32
24668,2903,32
24669,2903,32
24670,2903,32
24671,2903,32
24672,2903,32
24673,2903,32
24674,2903,32
24675,2903,32
24676,2903,32
24677,2903,32
24678,2903,32
24679,2903,32
24680,2903,32
24681,2903,32
24682,2903,32
24683,2903,32
24684,2903,32
24685,2903,32
24686,2903,32
24687,2903,32
24688,2903,32
24689,2903,32
24690,2903,32
24691,2903,32
24692,2903,32
24693,2903,32
24694,2903,32
24695,2903,32
24696,2903,32
24697,2903,32
24698,2903,32
24699,2903,32
24700,2903,32
24701,2903,32
24702,2903,32
24703,2903,32
24704,2903,32
24705,2903,32
24706,2903,32
24707,2903,32
24708,2903,32
24709,2903,32
24710,2903,32
24711,2903,32
24712,2903,32
24713,2903,32
24714,2903,32
24715,2903,32
24716,2903,32
24717,2903,32
24718,2903,32
24719,2904,32
24720,2904,32
24721,2904,32
24722,2904,32
24723,2904,32
24724,2904,32
24725,2904,32
24726,2904,32
24727,2904,32
24728,2904,32
24729,2904,32
24730,2904,32
24731,2904,32
24732,2904,32
24733,2904,32
24734,2904,32
24735,2904,32
24736,2904,32
24737,2904,32
24738,2904,32
24739,2904,32
24740,2904,32
24741,2904,32
24742,2904,32
24743,2904,32
24744,2904,32
24745,2904,32
24746,2904,32
24747,2904,32
24748,2904,32
24749,2904,32
24750,2904,32
24751,2904,32
24752,2904,32
24753,2904,32
24754,2904,32
24755,2904,32
24756,2904,32
24757,2904,32
24758,2904,32
24759,2904,32
24760,2904,32
24761,2904,32
24762,2904,32
24763,2904,32
24764,2904,32
24765,2904,32
24766,2904,32
24767,2904,32
24768,2904,32
24769,2904,32
24770,2904,32
24771,2904,32
24772,2904,32
24773,2904,32
24774,2904,32
24775,2904,32
24776,2904,32
24777,2904,32
24778,2904,32
24779,2904,32
24780,2904,32
24781,2904,32
24782,2904,32
24783,2904,32
24784,2904,32
24785,2904,32
24786,2904,32
24787,2904,32
24788,2904,32
24789,2904,32
24790,2904,32
24791,2904,32
24792,2904,32
24793,2904,32
24794,2904,32
24795,2904,32
24796,2904,32
24797,2904,32
24798,2904,32
24799,2904,32
24800,2904,32
24801,2904,32
24802,2904,32
24803,2904,32
24804,2904,32
24805,2904,32
24806,2904,32
24807,2904,32
24808,2904,32
24809,2904,32
24810,2904,32
24811,2904,32
24812,2904,32
24813,2904,32
24814,2904,32
24815,2904,32
24816,2904,32
24817,2904,32
24818,2904,32
24819,2904,32
24820,2904,32
24821,2904,32
24822,2904,32
24823,2904,32
24824,2904,32
24825,2904,32
24826,2904,32
24827,2904,32
24828,2904,32
24829,2904,32
24830,2904,32
24831,2904,32
24832,2904,32
24833,2904,32
24834,2904,32
24835,2904,32
24836,2904,32
24837,2904,32
24838,2904,32
24839,2904,32
24840,2904,32
24841,2904,32
24842,2904,32
24843,2904,32
24844,2904,32
24845,2904,32
24846,2904,32
24847,2904,32
24848,2904,32
24849,2904,32
24850,2904,32
24851,2904,32
24852,2904,32
24853,2904,32
24854,2904,32
24855,2904,32
24856,2904,32
24857,2904,32
24858,2904,32
24859,2904,32
24860,2904,32
24861,2904,32
24862,2904,32
24863,2904,32
24864,2904,32
24865,2904,32
24866,2904,32
24867,2904,32
24868,2904,32
24869,2904,32
24870,2904,32
24871,2904,32
24872,2904,32
24873,2904,32
24874,2904,32
24875,2904,32
24876,2904,32
24877,2904,32
24878,2904,32
24879,2904,32
24880,2904,32
24881,2904,32
24882,2904,32
24883,2904,32
24884,2904,32
24885,2904,32
24886,2904,32
24887,2904,32
24888,2904,32
24889,2904,32
24890,2904,32
24891,2904,32
24892,2904,32
24893,2904,32
24894,2904,32
24895,2904,32
24896,2904,32
24897,2904,32
24898,2904,32
24899,2904,32
24900,2904,32
24901,2904,32
24902,2904,32
24903,2904,32
24904,2904,32
24905,2904,32
24906,2904,32
24907,2904,32
24908,2904,32
24909,2904,32
24910,2904,32
24911,2904,32
24912,2904,32
24913,2904,32
24914,2904,32
24915,2905,32
24916,2905,32
24917,2905,32
24918,2905,32
24919,2905,32
24920,2905,32
24921,2905,32
24922,2905,32
24923,2905,32
24924,2905,32
24925,2905,32
24926,2905,32
24927,2905,32
24928,2905,32
24929,2905,32
24930,2905,32
24931,2905,32
24932,2905,32
24933,2905,32
24934,2905,32
24935,2905,32
24936,2905,32
24937,2905,32
24938,2905,32
24939,2905,32
24940,2905,32
24941,2905,32
24942,2905,32
24943,2905,32
24944,2905,32
24945,2905,32
24946,2905,32
24947,2905,32
24948,2905,32
24949,2905,32
24950,2905,32
24951,2905,32
24952,2905,32
24953,2905,32
24954,2905,32
24955,2905,32
24956,2905,32
24957,2905,32
24958,2905,32
24959,2905,32
24960,2905,32
24961,2905,32
24962,2905,32
24963,2905,32
24964,2905,32
24965,2905,32
24966,2905,32
24967,2905,32
24968,2905,32
24969,2905,32
24970,2905,32
24971,2905,32
24972,2905,32
24973,2905,32
24974,2905,32
24975,2905,32
24976,2905,32
24977,2905,32
24978,2905,32
24979,2905,32
24980,2905,32
24981,2905,32
24982,2905,32
24983,2905,32
24984,2905,32
24985,2905,32
24986,2905,32
24987,2905,32
24988,2905,32
24989,2905,32
24990,2905,32
24991,2905,32
24992,2905,32
24993,2905,32
24994,2905,32
24995,2905,32
24996,2905,32
24997,2905,32
24998,2905,32
24999,2905,32
25000,2905,32
25001,2905,32
25002,2905,32
25003,2905,32
25004,2905,32
25005,2905,32
25006,2905,32
25007,2905,32
25008,2905,32
25009,2905,32
25010,2905,32
25011,2905,32
25012,2905,32
25013,2905,32
25014,2905,32
25015,2905,32
25016,2905,32
25017,2905,32
25018,2905,32
25019,2905,32
25020,2905,32
25021,2905,32
25022,2905,32
25023,2905,32
25024,2905,32
25025,2905,32
25026,2905,32
25027,2905,32
25028,2905,32
25029,2905,32
25030,2905,32
25031,2905,32
25032,2905,32
25033,2905,32
25034,2905,32
25035,2905,32
25036,2905,32
25037,2905,32
25038,2905,32
25039,2905,32
25040,2905,32
25041,2905,32
25042,2905,32
25043,2905,32
25044,2905,32
25045,2905,32
25046,2905,32
25047,2905,32
25048,2905,32
25049,2905,32
25050,2905,32
25051,2905,32
25052,2905,32
25053,2905,32
25054,2905,32
25055,2905,32
25056,2905,32
25057,2905,32
25058,2905,32
25059,2905,32
25060,2905,32
25061,2905,32
25062,2905,32
25063,2905,32
25064,2905,32
25065,2905,32
25066,2905,32
25067,2905,32
25068,2905,32
25069,2905,32
25070,2905,32
25071,2905,32
25072,2905,32
25073,2905,32
25074,2905,32
25075,2905,32
25076,2905,32
25077,2905,32
25078,2905,32
25079,2905,32
25080,2905,32
25081,2905,32
25082,2905,32
25083,2905,32
25084,2905,32
25085,2905,32
25086,2905,32
25087,2905,32
25088,2905,32
25089,2905,32
25090,2905,32
25091,2905,32
25092,2905,32
25093,2905,32
25094,2905,32
25095,2905,32
25096,2905,32
25097,2905,32
25098,2905,32
25099,2905,32
25100,2905,32
25101,2905,32
25102,2905,32
25103,2905,32
25104,2905,32
25105,2905,32
25106,2905,32
25107,2905,32
25108,2905,32
25109,2905,32
25110,2905,32
25111,2905,32
25112,2905,32
25113,2905,32
25114,2905,32
25115,2905,32
25116,2905,32
25117,2905,32
25118,2905,32
25119,2905,32
25120,2905,32
25121,2905,32
25122,2905,32
25123,2905,32
25124,2905,32
25125,2905,32
25126,2905,32
25127,2905,32
25128,2905,32
25129,2905,32
25130,2905,32
25131,2905,32
25132,2905,32
25133,2905,32
25134,2905,32
25135,2905,32
25136,2905,32
25137,2905,32
25138,2905,32
25139,2905,32
25140,2905,32
25141,2905,32
25142,2905,32
25143,2905,32
25144,2905,32
25145,2905,32
25146,2905,32
25147,2905,32
25148,2905,32
25149,2905,32
25150,2905,32
25151,2905,32
25152,2905,32
25153,2905,32
25154,2905,32
25155,2905,32
25156,2905,32
25157,2905,32
25158,2905,32
25159,2905,32
25160,2905,32
25161,2905,32
25162,2905,32
25163,2905,32
25164,2905,32
25165,2905,32
25166,2905,32
25167,2905,32
25168,2905,32
25169,2905,32
25170,2905,32
25171,2905,32
25172,2905,32
25173,2905,32
25174,2905,32
25175,2905,32
25176,2905,32
25177,2905,32
25178,2905,32
25179,2905,32
25180,2905,32
25181,2905,32
25182,2905,32
25183,2905,32
25184,2905,32
25185,2905,32
25186,2905,32
25187,2905,32
25188,2905,32
25189,2905,32
25190,2905,32
25191,2905,32
25192,2905,32
25193,2905,32
25194,2905,32
25195,2906,32
25196,2906,32
25197,2906,32
25198,2906,32
25199,2906,32
25200,2906,32
25201,2906,32
25202,2906,32
25203,2906,32
25204,2906,32
25205,2906,32
25206,2906,32
25207,2906,32
25208,2906,32
25209,2906,32
25210,2906,32
25211,2906,32
25212,2906,32
25213,2906,32
25214,2906,32
25215,2906,32
25216,2906,32
25217,2906,32
25218,2906,32
25219,2906,32
25220,2906,32
25221,2906,32
25222,2906,32
25223,2906,32
25224,2906,32
25225,2906,32
25226,2906,32
25227,2906,32
25228,2906,32
25229,2906,32
25230,2906,32
25231,2906,32
25232,2906,32
25233,2906,32
25234,2906,32
25235,2906,32
25236,2906,32
25237,2906,32
25238,2906,32
25239,2906,32
25240,2906,32
25241,2906,32
25242,2906,32
25243,2906,32
25244,2906,32
25245,2906,32
25246,2906,32
25247,2906,32
25248,2906,32
25249,2906,32
25250,2906,32
25251,2906,32
25252,2906,32
25253,2906,32
25254,2906,32
25255,2906,32
25256,2906,32
25257,2906,32
25258,2906,32
25259,2906,32
25260,2906,32
25261,2906,32
25262,2906,32
25263,2906,32
25264,2906,32
25265,2906,32
25266,2906,32
25267,2906,32
25268,2906,32
25269,2906,32
25270,2906,32
25271,2906,32
25272,2906,32
25273,2906,32
25274,2906,32
25275,2906,32
25276,2906,32
25277,2906,32
25278,2906,32
25279,2907,32
25280,2907,32
25281,2907,32
25282,2907,32
25283,2907,32
25284,2907,32
25285,2907,32
25286,2907,32
25287,2907,32
25288,2907,32
25289,2907,32
25290,2907,32
25291,2907,32
25292,2907,32
25293,2908,32
25294,2908,32
25295,2908,32
25296,2908,32
25297,2908,32
25298,2908,32
25299,2908,32
25300,2908,32
25301,2908,32
25302,2908,32
25303,2908,32
25304,2908,32
25305,2908,32
25306,2908,32
25307,2908,32
25308,2908,32
25309,2908,32
25310,2908,32
25311,2908,32
25312,2908,32
25313,2908,32
25314,2908,32
25315,2908,32
25316,2908,32
25317,2908,32
25318,2908,32
25319,2908,32
25320,2908,32
25321,2908,32
25322,2908,32
25323,2908,32
25324,2908,32
25325,2908,32
25326,2908,32
25327,2908,32
25328,2908,32
25329,2908,32
25330,2908,32
25331,2908,32
25332,2908,32
25333,2908,32
25334,2908,32
25335,2908,32
25336,2908,32
25337,2908,32
25338,2908,32
25339,2908,32
25340,2908,32
25341,2908,32
25342,2908,32
25343,2908,32
25344,2908,32
25345,2908,32
25346,2908,32
25347,2908,32
25348,2908,32
25349,2908,32
25350,2908,32
25351,2908,32
25352,2908,32
25353,2908,32
25354,2908,32
25355,2908,32
25356,2908,32
25357,2908,32
25358,2908,32
25359,2908,32
25360,2908,32
25361,2908,32
25362,2908,32
25363,2908,32
25364,2908,32
25365,2908,32
25366,2908,32
25367,2908,32
25368,2908,32
25369,2908,32
25370,2908,32
25371,2908,32
25372,2908,32
25373,2908,32
25374,2908,32
25375,2908,32
25376,2908,32
25377,2908,32
25378,2908,32
25379,2908,32
25380,2908,32
25381,2908,32
25382,2908,32
25383,2908,32
25384,2908,32
25385,2908,32
25386,2908,32
25387,2908,32
25388,2908,32
25389,2908,32
25390,2908,32
25391,2908,32
25392,2908,32
25393,2908,32
25394,2908,32
25395,2908,32
25396,2908,32
25397,2908,32
25398,2908,32
25399,2908,32
25400,2908,32
25401,2908,32
25402,2908,32
25403,2908,32
25404,2908,32
25405,2908,32
25406,2908,32
25407,2908,32
25408,2908,32
25409,2908,32
25410,2908,32
25411,2908,32
25412,2908,32
25413,2908,32
25414,2908,32
25415,2908,32
25416,2908,32
25417,2908,32
25418,2908,32
25419,2908,32
25420,2908,32
25421,2908,32
25422,2908,32
25423,2908,32
25424,2908,32
25425,2908,32
25426,2909,32
25427,2909,32
25428,2909,32
25429,2909,32
25430,2909,32
25431,2909,32
25432,2909,32
25433,2909,32
25434,2909,32
25435,2909,32
25436,2909,32
25437,2909,32
25438,2909,32
25439,2909,32
25440,2909,32
25441,2909,32
25442,2909,32
25443,2909,32
25444,2909,32
25445,2909,32
25446,2909,32
25447,2909,32
25448,2909,32
25449,2909,32
25450,2909,32
25451,2909,32
25452,2909,32
25453,2909,32
25454,2909,32
25455,2909,32
25456,2909,32
25457,2909,32
25458,2909,32
25459,2909,32
25460,2909,32
25461,2909,32
25462,2909,32
25463,2909,32
25464,2909,32
25465,2909,32
25466,2909,32
25467,2909,32
25468,2909,32
25469,2909,32
25470,2909,32
25471,2909,32
25472,2909,32
25473,2909,32
25474,2909,32
25475,2909,32
25476,2909,32
25477,2909,32
25478,2909,32
25479,2909,32
25480,2909,32
25481,2909,32
25482,2909,32
25483,2909,32
25484,2909,32
25485,2909,32
25486,2909,32
25487,2909,32
25488,2909,32
25489,2909,32
25490,2909,32
25491,2909,32
25492,2909,32
25493,2909,32
25494,2909,32
25495,2909,32
25496,2909,32
25497,2909,32
25498,2909,32
25499,2909,32
25500,2909,32
25501,2909,32
25502,2909,32
25503,2909,32
25504,2909,32
25505,2909,32
25506,2909,32
25507,2909,32
25508,2909,32
25509,2909,32
25510,2909,32
25511,2909,32
25512,2909,32
25513,2909,32
25514,2909,32
25515,2909,32
25516,2909,32
25517,2909,32
25518,2909,32
25519,2909,32
25520,2909,32
25521,2909,32
25522,2909,32
25523,2909,32
25524,2909,32
25525,2909,32
25526,2909,32
25527,2909,32
25528,2909,32
25529,2909,32
25530,2909,32
25531,2909,32
25532,2909,32
25533,2909,32
25534,2909,32
25535,2909,32
25536,2909,32
25537,2909,32
25538,2909,32
25539,2909,32
25540,2909,32
25541,2909,32
25542,2909,32
25543,2909,32
25544,2909,32
25545,2909,32
25546,2909,32
25547,2909,32
25548,2909,32
25549,2909,32
25550,2909,32
25551,2909,32
25552,2909,32
25553,2909,32
25554,2909,32
25555,2909,32
25556,2909,32
25557,2909,32
25558,2909,32
25559,2909,32
25560,2909,32
25561,2909,32
25562,2909,32
25563,2909,32
25564,2909,32
25565,2909,32
25566,2909,32
25567,2909,32
25568,2909,32
25569,2909,32
25570,2909,32
25571,2909,32
25572,2909,32
25573,2909,32
25574,2909,32
25575,2909,32
25576,2909,32
25577,2909,32
25578,2909,32
25579,2909,32
25580,2909,32
25581,2909,32
25582,2909,32
25583,2909,32
25584,2909,32
25585,2909,32
25586,2909,32
25587,2909,32
25588,2909,32
25589,2909,32
25590,2909,32
25591,2909,32
25592,2909,32
25593,2909,32
25594,2909,32
25595,2909,32
25596,2909,32
25597,2909,32
25598,2909,32
25599,2909,32
25600,2909,32
25601,2909,32
25602,2909,32
25603,2909,32
25604,2909,32
25605,2909,32
25606,2909,32
25607,2909,32
25608,2909,32
25609,2909,32
25610,2909,32
25611,2909,32
25612,2909,32
25613,2909,32
25614,2909,32
25615,2909,32
25616,2909,32
25617,2909,32
25618,2909,32
25619,2909,32
25620,2909,32
25621,2909,32
25622,2909,32
25623,2909,32
25624,2909,32
25625,2909,32
25626,2909,32
25627,2909,32
25628,2909,32
25629,2909,32
25630,2909,32
25631,2909,32
25632,2909,32
25633,2909,32
25634,2909,32
25635,2909,32
25636,2909,32
25637,2909,32
25638,2909,32
25639,2909,32
25640,2909,32
25641,2909,32
25642,2909,32
25643,2909,32
25644,2909,32
25645,2909,32
25646,2909,32
25647,2909,32
25648,2909,32
25649,2909,32
25650,2909,32
25651,2909,32
25652,2909,32
25653,2909,32
25654,2909,32
25655,2909,32
25656,2909,32
25657,2909,32
25658,2909,32
25659,2909,32
25660,2909,32
25661,2909,32
25662,2909,32
25663,2909,32
25664,2910,32
25665,2910,32
25666,2910,32
25667,2910,32
25668,2910,32
25669,2910,32
25670,2910,32
25671,2910,32
25672,2910,32
25673,2910,32
25674,2910,32
25675,2910,32
25676,2910,32
25677,2910,32
25678,2910,32
25679,2910,32
25680,2910,32
25681,2910,32
25682,2910,32
25683,2910,32
25684,2910,32
25685,2910,32
25686,2910,32
25687,2910,32
25688,2910,32
25689,2910,32
25690,2910,32
25691,2910,32
25692,2910,32
25693,2910,32
25694,2910,32
25695,2910,32
25696,2910,32
25697,2910,32
25698,2910,32
25699,2910,32
25700,2910,32
25701,2910,32
25702,2910,32
25703,2910,32
25704,2910,32
25705,2910,32
25706,2910,32
25707,2910,32
25708,2910,32
25709,2910,32
25710,2910,32
25711,2910,32
25712,2910,32
25713,2911,32
25714,2911,32
25715,2911,32
25716,2911,32
25717,2911,32
25718,2911,32
25719,2911,32
25720,2912,32
25721,2912,32
25722,2912,32
25723,2912,32
25724,2912,32
25725,2912,32
25726,2912,32
25727,2912,32
25728,2912,32
25729,2912,32
25730,2912,32
25731,2912,32
25732,2912,32
25733,2912,32
25734,2912,32
25735,2912,32
25736,2912,32
25737,2912,32
25738,2912,32
25739,2912,32
25740,2912,32
25741,2912,32
25742,2912,32
25743,2912,32
25744,2912,32
25745,2912,32
25746,2912,32
25747,2912,32
25748,2912,32
25749,2912,32
25750,2912,32
25751,2912,32
25752,2912,32
25753,2912,32
25754,2912,32
25755,2912,32
25756,2912,32
25757,2912,32
25758,2912,32
25759,2912,32
25760,2912,32
25761,2912,32
25762,2912,32
25763,2912,32
25764,2912,32
25765,2912,32
25766,2912,32
25767,2912,32
25768,2912,32
25769,2912,32
25770,2912,32
25771,2912,32
25772,2912,32
25773,2912,32
25774,2912,32
25775,2912,32
25776,2912,32
25777,2912,32
25778,2912,32
25779,2912,32
25780,2912,32
25781,2912,32
25782,2912,32
25783,2912,32
25784,2912,32
25785,2912,32
25786,2912,32
25787,2912,32
25788,2912,32
25789,2912,32
25790,2912,32
25791,2912,32
25792,2912,32
25793,2912,32
25794,2912,32
25795,2912,32
25796,2912,32
25797,2912,32
25798,2912,32
25799,2912,32
25800,2912,32
25801,2912,32
25802,2912,32
25803,2912,32
25804,2912,32
25805,2912,32
25806,2912,32
25807,2912,32
25808,2912,32
25809,2912,32
25810,2912,32
25811,2912,32
25812,2912,32
25813,2912,32
25814,2912,32
25815,2912,32
25816,2912,32
25817,2912,32
25818,2912,32
25819,2912,32
25820,2912,32
25821,2912,32
25822,2912,32
25823,2912,32
25824,2912,32
25825,2912,32
25826,2912,32
25827,2912,32
25828,2912,32
25829,2912,32
25830,2912,32
25831,2912,32
25832,2912,32
25833,2912,32
25834,2912,32
25835,2912,32
25836,2912,32
25837,2912,32
25838,2912,32
25839,2912,32
25840,2912,32
25841,2912,32
25842,2912,32
25843,2912,32
25844,2912,32
25845,2912,32
25846,2912,32
25847,2912,32
25848,2912,32
25849,2912,32
25850,2912,32
25851,2912,32
25852,2912,32
25853,2912,32
25854,2912,32
25855,2912,32
25856,2912,32
25857,2912,32
25858,2912,32
25859,2912,32
25860,2912,32
25861,2912,32
25862,2912,32
25863,2912,32
25864,2912,32
25865,2912,32
25866,2912,32
25867,2912,32
25868,2912,32
25869,2912,32
25870,2912,32
25871,2912,32
25872,2912,32
25873,2912,32
25874,2912,32
25875,2912,32
25876,2912,32
25877,2912,32
25878,2912,32
25879,2912,32
25880,2912,32
25881,2912,32
25882,2912,32
25883,2912,32
25884,2912,32
25885,2912,32
25886,2912,32
25887,2912,32
25888,2913,32
25889,2913,32
25890,2913,32
25891,2913,32
25892,2913,32
25893,2913,32
25894,2913,32
25895,2913,32
25896,2913,32
25897,2913,32
25898,2913,32
25899,2913,32
25900,2913,32
25901,2913,32
25902,2913,32
25903,2913,32
25904,2913,32
25905,2913,32
25906,2913,32
25907,2913,32
25908,2913,32
25909,2914,32
25910,2914,32
25911,2914,32
25912,2914,32
25913,2914,32
25914,2914,32
25915,2914,32
25916,2914,32
25917,2914,32
25918,2914,32
25919,2914,32
25920,2914,32
25921,2914,32
25922,2914,32
25923,2914,32
25924,2914,32
25925,2914,32
25926,2914,32
25927,2914,32
25928,2914,32
25929,2914,32
25930,2914,32
25931,2914,32
25932,2914,32
25933,2914,32
25934,2914,32
25935,2914,32
25936,2914,32
25937,2914,32
25938,2914,32
25939,2914,32
25940,2914,32
25941,2914,32
25942,2914,32
25943,2914,32
25944,2914,32
25945,2914,32
25946,2914,32
25947,2914,32
25948,2914,32
25949,2914,32
25950,2914,32
25951,2914,32
25952,2914,32
25953,2914,32
25954,2914,32
25955,2914,32
25956,2914,32
25957,2914,32
25958,2914,32
25959,2914,32
25960,2914,32
25961,2914,32
25962,2914,32
25963,2914,32
25964,2914,32
25965,2914,32
25966,2914,32
25967,2914,32
25968,2914,32
25969,2914,32
25970,2914,32
25971,2914,32
25972,2914,32
25973,2914,32
25974,2914,32
25975,2914,32
25976,2914,32
25977,2914,32
25978,2914,32
25979,2914,32
25980,2914,32
25981,2914,32
25982,2914,32
25983,2914,32
25984,2914,32
25985,2914,32
25986,2914,32
25987,2914,32
25988,2914,32
25989,2914,32
25990,2914,32
25991,2914,32
25992,2914,32
25993,2914,32
25994,2914,32
25995,2914,32
25996,2914,32
25997,2914,32
25998,2914,32
25999,2914,32
26000,2914,32
26001,2914,32
26002,2914,32
26003,2914,32
26004,2914,32
26005,2914,32
26006,2914,32
26007,2914,32
26008,2914,32
26009,2914,32
26010,2914,32
26011,2914,32
26012,2914,32
26013,2914,32
26014,2914,32
26015,2914,32
26016,2914,32
26017,2914,32
26018,2914,32
26019,2914,32
26020,2914,32
26021,2914,32
26022,2914,32
26023,2914,32
26024,2914,32
26025,2914,32
26026,2914,32
26027,2914,32
26028,2914,32
26029,2914,32
26030,2914,32
26031,2914,32
26032,2914,32
26033,2914,32
26034,2914,32
26035,2914,32
26036,2914,32
26037,2914,32
26038,2914,32
26039,2914,32
26040,2914,32
26041,2914,32
26042,2914,32
26043,2914,32
26044,2914,32
26045,2914,32
26046,2914,32
26047,2914,32
26048,2914,32
26049,2914,32
26050,2914,32
26051,2914,32
26052,2914,32
26053,2914,32
26054,2914,32
26055,2914,32
26056,2914,32
26057,2914,32
26058,2914,32
26059,2914,32
26060,2914,32
26061,2914,32
26062,2914,32
26063,2914,32
26064,2914,32
26065,2914,32
26066,2914,32
26067,2914,32
26068,2914,32
26069,2914,32
26070,2914,32
26071,2914,32
26072,2914,32
26073,2914,32
26074,2914,32
26075,2914,32
26076,2914,32
26077,2914,32
26078,2914,32
26079,2914,32
26080,2914,32
26081,2914,32
26082,2914,32
26083,2914,32
26084,2914,32
26085,2914,32
26086,2914,32
26087,2914,32
26088,2914,32
26089,2914,32
26090,2914,32
26091,2914,32
26092,2914,32
26093,2914,32
26094,2914,32
26095,2914,32
26096,2914,32
26097,2914,32
26098,2914,32
26099,2914,32
26100,2914,32
26101,2914,32
26102,2914,32
26103,2914,32
26104,2914,32
26105,2914,32
26106,2914,32
26107,2914,32
26108,2914,32
26109,2914,32
26110,2914,32
26111,2914,32
26112,2914,32
26113,2914,32
26114,2914,32
26115,2914,32
26116,2914,32
26117,2914,32
26118,2914,32
26119,2914,32
26120,2914,32
26121,2914,32
26122,2914,32
26123,2914,32
26124,2914,32
26125,2914,32
26126,2914,32
26127,2914,32
26128,2914,32
26129,2914,32
26130,2914,32
26131,2914,32
26132,2914,32
26133,2915,32
26134,2915,32
26135,2915,32
26136,2915,32
26137,2915,32
26138,2915,32
26139,2915,32
26140,2915,32
26141,2915,32
26142,2915,32
26143,2915,32
26144,2915,32
26145,2915,32
26146,2915,32
26147,2915,32
26148,2915,32
26149,2915,32
26150,2915,32
26151,2915,32
26152,2915,32
26153,2915,32
26154,2915,32
26155,2915,32
26156,2915,32
26157,2915,32
26158,2915,32
26159,2915,32
26160,2915,32
26161,2915,32
26162,2915,32
26163,2915,32
26164,2915,32
26165,2915,32
26166,2915,32
26167,2915,32
26168,2915,32
26169,2915,32
26170,2915,32
26171,2915,32
26172,2915,32
26173,2915,32
26174,2915,32
26175,2915,32
26176,2915,32
26177,2915,32
26178,2915,32
26179,2915,32
26180,2915,32
26181,2915,32
26182,2915,32
26183,2915,32
26184,2915,32
26185,2915,32
26186,2915,32
26187,2915,32
26188,2915,32
26189,2915,32
26190,2915,32
26191,2915,32
26192,2915,32
26193,2915,32
26194,2915,32
26195,2915,32
26196,2915,32
26197,2915,32
26198,2915,32
26199,2915,32
26200,2915,32
26201,2915,32
26202,2915,32
26203,2915,32
26204,2915,32
26205,2915,32
26206,2915,32
26207,2915,32
26208,2915,32
26209,2915,32
26210,2915,32
26211,2915,32
26212,2915,32
26213,2915,32
26214,2915,32
26215,2915,32
26216,2915,32
26217,2915,32
26218,2915,32
26219,2915,32
26220,2915,32
26221,2915,32
26222,2915,32
26223,2915,32
26224,2915,32
26225,2915,32
26226,2915,32
26227,2915,32
26228,2915,32
26229,2915,32
26230,2915,32
26231,2915,32
26232,2915,32
26233,2915,32
26234,2915,32
26235,2915,32
26236,2915,32
26237,2915,32
26238,2915,32
26239,2915,32
26240,2915,32
26241,2915,32
26242,2915,32
26243,2915,32
26244,2915,32
26245,2915,32
26246,2915,32
26247,2915,32
26248,2915,32
26249,2915,32
26250,2915,32
26251,2915,32
26252,2915,32
26253,2915,32
26254,2915,32
26255,2915,32
26256,2915,32
26257,2915,32
26258,2915,32
26259,2915,32
26260,2915,32
26261,2915,32
26262,2915,32
26263,2915,32
26264,2915,32
26265,2915,32
26266,2915,32
26267,2915,32
26268,2915,32
26269,2915,32
26270,2915,32
26271,2915,32
26272,2915,32
26273,2915,32
26274,2915,32
26275,2915,32
26276,2915,32
26277,2915,32
26278,2915,32
26279,2915,32
26280,2915,32
26281,2915,32
26282,2915,32
26283,2915,32
26284,2915,32
26285,2915,32
26286,2915,32
26287,2915,32
26288,2915,32
26289,2915,32
26290,2915,32
26291,2915,32
26292,2915,32
26293,2915,32
26294,2915,32
26295,2915,32
26296,2915,32
26297,2915,32
26298,2915,32
26299,2915,32
26300,2915,32
26301,2915,32
26302,2915,32
26303,2915,32
26304,2915,32
26305,2915,32
26306,2915,32
26307,2915,32
26308,2915,32
26309,2915,32
26310,2915,32
26311,2915,32
26312,2915,32
26313,2915,32
26314,2915,32
26315,2915,32
26316,2915,32
26317,2915,32
26318,2915,32
26319,2915,32
26320,2915,32
26321,2915,32
26322,2915,32
26323,2915,32
26324,2915,32
26325,2915,32
26326,2915,32
26327,2915,32
26328,2915,32
26329,2915,32
26330,2915,32
26331,2915,32
26332,2915,32
26333,2915,32
26334,2915,32
26335,2915,32
26336,2915,32
26337,2915,32
26338,2915,32
26339,2915,32
26340,2915,32
26341,2915,32
26342,2915,32
26343,2915,32
26344,2915,32
26345,2915,32
26346,2915,32
26347,2915,32
26348,2915,32
26349,2915,32
26350,2915,32
26351,2915,32
26352,2915,32
26353,2915,32
26354,2915,32
26355,2915,32
26356,2915,32
26357,2915,32
26358,2915,32
26359,2915,32
26360,2915,32
26361,2915,32
26362,2915,32
26363,2915,32
26364,2915,32
26365,2915,32
26366,2915,32
26367,2915,32
26368,2915,32
26369,2915,32
26370,2915,32
26371,2915,32
26372,2915,32
26373,2915,32
26374,2915,32
26375,2915,32
26376,2915,32
26377,2915,32
26378,2915,32
26379,2915,32
26380,2915,32
26381,2915,32
26382,2915,32
26383,2915,32
26384,2915,32
26385,2915,32
26386,2915,32
26387,2915,32
26388,2915,32
26389,2915,32
26390,2915,32
26391,2915,32
26392,2915,32
26393,2915,32
26394,2915,32
26395,2915,32
26396,2915,32
26397,2915,32
26398,2915,32
26399,2915,32
26400,2915,32
26401,2915,32
26402,2915,32
